8476412,2021,Jordan Binnington,STL,G,5on5,24,68934.0,52.74,57.0,1073.0,41.73,58.0,148.5,149.0,617.95,626.0,17.31,15.0,342.97,275.0,252.66,310.0,50.17,647.0,163.0,49.0,19.7,19.09,13.95,24.0,22.0,11.0,214.0,4.0,2.0
8476412,2021,Jordan Binnington,STL,G,4on5,24,6592.0,10.26,13.0,153.0,7.19,11.0,18.12,24.0,82.98,89.0,0.78,1.0,49.0,35.0,26.45,29.0,9.9,81.0,23.0,10.0,2.37,3.14,4.75,2.0,4.0,7.0,39.0,0.0,0.0
8476412,2021,Jordan Binnington,STL,G,5on4,24,5713.0,1.74,2.0,26.0,0.87,0.0,2.41,1.0,18.56,18.0,3.17,3.0,5.75,5.0,13.73,17.0,1.74,18.0,7.0,0.0,0.74,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,other,10,771.0,1.45,3.0,27.0,1.04,0.0,2.86,4.0,14.5,14.0,0.3,0.0,8.97,6.0,5.23,7.0,1.43,16.0,2.0,2.0,0.51,0.37,0.57,1.0,1.0,1.0,7.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,all,10,33029.0,21.6,24.0,470.0,16.96,14.0,57.06,56.0,251.66,246.0,8.7,8.0,145.9,104.0,104.35,146.0,20.8,268.0,70.0,16.0,7.87,8.33,5.4,7.0,9.0,8.0,116.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,5on5,10,26799.0,14.81,15.0,369.0,12.59,12.0,46.89,43.0,197.74,191.0,7.3,7.0,114.94,79.0,84.3,121.0,14.5,221.0,51.0,8.0,6.57,5.97,2.26,6.0,6.0,3.0,89.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,4on5,10,2686.0,4.66,5.0,62.0,2.92,2.0,6.36,8.0,32.26,35.0,0.15,0.0,19.89,19.0,10.15,11.0,4.19,25.0,15.0,5.0,0.57,1.81,2.28,0.0,2.0,3.0,17.0,0.0,0.0
8470880,2021,Brian Elliott,TBL,G,5on4,10,2773.0,0.68,1.0,12.0,0.41,0.0,0.95,1.0,7.16,6.0,0.95,1.0,2.11,0.0,4.67,7.0,0.68,6.0,2.0,1.0,0.22,0.18,0.29,0.0,0.0,1.0,3.0,0.0,0.0
8475660,2021,Cam Talbot,MIN,G,other,29,2837.0,6.17,3.0,89.0,3.38,3.0,9.34,9.0,48.0,45.0,1.22,1.0,26.52,25.0,17.97,23.0,5.86,41.0,18.0,6.0,1.64,2.32,2.21,2.0,0.0,1.0,24.0,0.0,0.0
8475660,2021,Cam Talbot,MIN,G,all,29,101799.0,81.66,81.0,1625.0,62.15,46.0,199.74,196.0,889.28,922.0,27.68,20.0,502.72,404.0,361.27,485.0,75.55,934.0,225.0,77.0,26.86,27.42,27.38,28.0,28.0,25.0,389.0,0.0,0.0
8475660,2021,Cam Talbot,MIN,G,5on5,29,82118.0,51.63,57.0,1233.0,44.59,30.0,156.25,155.0,666.62,688.0,22.44,16.0,376.79,292.0,277.38,377.0,50.31,726.0,161.0,41.0,20.67,19.64,11.32,23.0,25.0,9.0,305.0,0.0,0.0
8475660,2021,Cam Talbot,MIN,G,4on5,29,9195.0,22.09,20.0,267.0,13.18,13.0,31.14,30.0,152.31,162.0,0.54,0.0,92.32,79.0,49.41,66.0,17.65,145.0,40.0,28.0,3.95,4.73,13.41,2.0,3.0,15.0,54.0,0.0,0.0
8475660,2021,Cam Talbot,MIN,G,5on4,29,7649.0,1.76,1.0,36.0,1.01,0.0,3.01,2.0,22.35,27.0,3.47,3.0,7.09,8.0,16.51,19.0,1.73,22.0,6.0,2.0,0.6,0.72,0.44,1.0,0.0,0.0,6.0,0.0,0.0
8477180,2021,Aaron Dell,BUF,G,other,12,673.0,1.53,2.0,22.0,1.05,2.0,2.49,4.0,13.01,14.0,0.19,1.0,8.22,7.0,4.27,1.0,1.3,13.0,3.0,2.0,0.52,0.39,0.62,0.0,1.0,1.0,4.0,0.0,0.0
8477180,2021,Aaron Dell,BUF,G,all,12,33923.0,33.9,38.0,594.0,23.68,29.0,72.16,76.0,335.72,355.0,7.73,9.0,187.94,147.0,135.68,163.0,32.32,329.0,102.0,33.0,10.33,12.2,11.37,11.0,14.0,13.0,130.0,2.0,1.0
8477180,2021,Aaron Dell,BUF,G,5on5,12,27487.0,22.68,23.0,485.0,18.4,21.0,60.37,64.0,267.45,284.0,6.09,6.0,150.64,119.0,110.43,135.0,21.71,278.0,75.0,18.0,8.58,8.95,5.15,10.0,12.0,1.0,114.0,2.0,1.0
8477180,2021,Aaron Dell,BUF,G,4on5,12,2532.0,8.91,12.0,72.0,3.77,6.0,7.9,6.0,44.96,44.0,0.25,0.0,25.79,17.0,13.21,20.0,8.53,28.0,21.0,12.0,1.04,2.51,5.37,1.0,1.0,10.0,11.0,0.0,0.0
8477180,2021,Aaron Dell,BUF,G,5on4,12,3231.0,0.78,1.0,15.0,0.46,0.0,1.4,2.0,10.3,13.0,1.2,2.0,3.3,4.0,7.77,7.0,0.78,10.0,3.0,1.0,0.19,0.36,0.23,0.0,0.0,1.0,1.0,0.0,0.0
8475920,2021,Michael Houser,BUF,G,other,2,217.0,1.79,0.0,8.0,0.32,2.0,0.84,2.0,5.34,4.0,0.02,0.0,2.19,1.0,1.68,1.0,1.41,2.0,0.0,5.0,0.1,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0
8475920,2021,Michael Houser,BUF,G,all,2,7200.0,7.11,4.0,136.0,5.42,9.0,18.23,22.0,75.89,77.0,1.77,3.0,44.2,34.0,29.57,33.0,6.56,85.0,12.0,10.0,2.12,1.39,3.6,1.0,1.0,2.0,29.0,0.0,0.0
8475920,2021,Michael Houser,BUF,G,5on5,2,5649.0,3.07,2.0,97.0,3.25,6.0,14.04,16.0,53.23,54.0,1.48,3.0,31.09,21.0,22.79,28.0,3.0,67.0,7.0,2.0,1.77,0.77,0.53,1.0,1.0,0.0,21.0,0.0,0.0
8475920,2021,Michael Houser,BUF,G,4on5,2,918.0,2.25,2.0,31.0,1.84,1.0,3.35,4.0,17.32,19.0,0.02,0.0,10.92,12.0,5.1,4.0,2.15,16.0,5.0,3.0,0.26,0.62,1.37,0.0,0.0,2.0,7.0,0.0,0.0
8475920,2021,Michael Houser,BUF,G,5on4,2,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478039,2021,Kaapo Kahkonen,MIN,G,other,18,1566.0,4.92,3.0,67.0,3.14,3.0,7.55,10.0,37.89,37.0,0.63,3.0,22.83,25.0,12.07,11.0,3.95,33.0,12.0,7.0,1.28,1.55,2.08,0.0,1.0,2.0,15.0,0.0,0.0
8478039,2021,Kaapo Kahkonen,MIN,G,all,18,59667.0,47.59,42.0,954.0,36.89,37.0,121.34,147.0,525.14,535.0,15.77,20.0,299.13,217.0,208.13,259.0,45.14,543.0,144.0,43.0,15.18,18.0,14.41,8.0,18.0,16.0,224.0,2.0,1.0
8478039,2021,Kaapo Kahkonen,MIN,G,5on5,18,47752.0,29.92,30.0,705.0,25.55,25.0,93.13,116.0,385.42,390.0,12.6,14.0,216.64,144.0,157.56,196.0,28.81,408.0,105.0,22.0,10.87,13.22,5.83,8.0,14.0,8.0,170.0,2.0,1.0
8478039,2021,Kaapo Kahkonen,MIN,G,4on5,18,5709.0,11.58,9.0,163.0,7.58,9.0,18.95,20.0,88.87,96.0,0.31,0.0,55.77,44.0,29.23,41.0,11.24,88.0,26.0,12.0,2.61,3.1,5.86,0.0,3.0,6.0,37.0,0.0,0.0
8478039,2021,Kaapo Kahkonen,MIN,G,5on4,18,4640.0,0.84,0.0,17.0,0.5,0.0,1.51,1.0,11.34,11.0,2.16,3.0,3.45,4.0,8.42,10.0,0.8,13.0,1.0,1.0,0.39,0.13,0.32,0.0,0.0,0.0,2.0,0.0,0.0
8479496,2021,David Rittich,NSH,G,other,7,507.0,1.32,0.0,17.0,0.81,1.0,1.97,5.0,10.07,9.0,0.13,0.0,6.48,6.0,3.09,2.0,1.15,6.0,6.0,2.0,0.25,0.62,0.44,0.0,0.0,0.0,3.0,0.0,0.0
8479496,2021,David Rittich,NSH,G,all,7,23644.0,16.26,20.0,348.0,12.84,11.0,39.36,44.0,176.09,170.0,6.7,7.0,101.97,79.0,70.94,88.0,15.78,180.0,55.0,12.0,6.13,6.42,3.72,5.0,11.0,4.0,101.0,0.0,0.0
8479496,2021,David Rittich,NSH,G,5on5,7,20569.0,11.46,14.0,273.0,9.43,6.0,31.11,36.0,135.27,130.0,5.51,6.0,78.6,61.0,56.1,71.0,11.23,144.0,39.0,8.0,4.71,4.59,2.16,3.0,9.0,2.0,82.0,0.0,0.0
8479496,2021,David Rittich,NSH,G,4on5,7,1533.0,3.21,6.0,49.0,2.35,4.0,5.39,2.0,25.05,24.0,0.02,0.0,14.75,10.0,7.48,10.0,3.14,23.0,9.0,2.0,0.97,1.13,1.12,2.0,2.0,2.0,15.0,0.0,0.0
8479496,2021,David Rittich,NSH,G,5on4,7,1035.0,0.16,0.0,7.0,0.15,0.0,0.61,0.0,4.21,5.0,0.62,1.0,1.42,1.0,3.51,5.0,0.15,6.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,other,9,724.0,1.09,1.0,22.0,1.04,1.0,2.36,4.0,11.51,14.0,0.35,0.0,7.95,9.0,4.14,2.0,1.05,13.0,4.0,0.0,0.56,0.53,0.0,1.0,0.0,0.0,5.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,all,9,30541.0,23.13,25.0,423.0,17.63,22.0,53.4,52.0,240.26,248.0,9.57,8.0,134.08,92.0,96.11,133.0,22.41,237.0,73.0,22.0,7.68,9.03,6.42,7.0,8.0,10.0,91.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,5on5,9,25709.0,18.13,20.0,343.0,13.28,17.0,44.75,42.0,194.9,199.0,7.62,5.0,106.33,65.0,79.35,120.0,17.63,195.0,54.0,19.0,6.22,6.6,5.31,6.0,6.0,8.0,75.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,4on5,9,2139.0,3.27,4.0,47.0,3.02,3.0,5.52,6.0,28.64,29.0,0.35,0.0,18.1,15.0,9.21,8.0,3.1,25.0,12.0,3.0,0.66,1.48,1.12,0.0,2.0,2.0,7.0,0.0,0.0
8475852,2021,Petr Mrazek,TOR,G,5on4,9,1969.0,0.64,0.0,10.0,0.29,1.0,0.77,0.0,5.22,6.0,1.25,3.0,1.71,3.0,3.42,3.0,0.62,4.0,3.0,0.0,0.24,0.41,0.0,0.0,0.0,0.0,3.0,0.0,0.0
8475156,2021,Mikko Koskinen,EDM,G,other,26,2093.0,3.52,5.0,61.0,2.77,1.0,6.79,4.0,35.7,36.0,0.6,1.0,23.27,19.0,12.43,21.0,3.36,33.0,16.0,1.0,1.38,1.84,0.3,3.0,2.0,0.0,11.0,0.0,0.0
8475156,2021,Mikko Koskinen,EDM,G,all,26,91300.0,71.32,80.0,1383.0,54.37,53.0,175.19,176.0,776.93,800.0,25.35,30.0,442.0,354.0,309.78,390.0,68.95,808.0,212.0,58.0,26.43,25.33,19.56,33.0,27.0,20.0,305.0,2.0,1.0
8475156,2021,Mikko Koskinen,EDM,G,5on5,26,76358.0,52.12,56.0,1110.0,41.0,39.0,143.29,147.0,616.34,640.0,19.53,21.0,344.96,277.0,252.72,317.0,50.82,653.0,159.0,42.0,21.68,19.09,11.35,26.0,21.0,9.0,256.0,2.0,1.0
8475156,2021,Mikko Koskinen,EDM,G,4on5,26,6597.0,13.5,17.0,188.0,9.52,11.0,22.29,22.0,106.66,105.0,0.98,1.0,67.39,57.0,33.64,36.0,12.63,110.0,27.0,13.0,2.99,3.17,7.34,4.0,3.0,10.0,38.0,0.0,0.0
8475156,2021,Mikko Koskinen,EDM,G,5on4,26,6252.0,1.13,1.0,16.0,0.69,0.0,1.5,0.0,11.9,11.0,3.94,7.0,3.94,1.0,8.38,14.0,1.11,10.0,5.0,1.0,0.28,0.64,0.21,0.0,0.0,1.0,0.0,0.0,0.0
8477967,2021,Thatcher Demko,VAN,G,other,37,2885.0,7.23,9.0,90.0,3.41,1.0,9.06,6.0,47.17,52.0,1.07,3.0,28.48,31.0,16.13,18.0,6.92,39.0,17.0,10.0,1.23,2.01,4.0,2.0,1.0,6.0,24.0,0.0,0.0
8477967,2021,Thatcher Demko,VAN,G,all,37,130844.0,104.36,92.0,2099.0,78.02,88.0,252.94,275.0,1112.53,1161.0,36.3,41.0,635.1,529.0,458.62,546.0,100.62,1163.0,305.0,98.0,34.14,36.94,33.28,28.0,30.0,34.0,533.0,2.0,1.0
8477967,2021,Thatcher Demko,VAN,G,5on5,37,106781.0,69.97,53.0,1655.0,58.07,65.0,205.32,230.0,862.84,894.0,28.84,28.0,494.08,407.0,364.71,440.0,68.02,938.0,232.0,51.0,27.63,27.99,14.35,20.0,22.0,11.0,434.0,2.0,1.0
8477967,2021,Thatcher Demko,VAN,G,4on5,37,9450.0,22.77,26.0,293.0,14.18,20.0,32.19,34.0,160.55,168.0,0.56,0.0,97.72,77.0,50.02,56.0,21.35,150.0,41.0,31.0,4.29,5.1,13.39,5.0,5.0,16.0,71.0,0.0,0.0
8477967,2021,Thatcher Demko,VAN,G,5on4,37,11728.0,3.43,3.0,49.0,1.78,1.0,4.78,5.0,33.81,41.0,5.66,9.0,11.26,10.0,23.73,27.0,3.39,31.0,9.0,6.0,0.81,1.08,1.54,1.0,1.0,1.0,3.0,0.0,0.0
8470594,2021,Marc-Andre Fleury,CHI,G,other,36,2672.0,5.82,5.0,103.0,4.37,7.0,11.5,14.0,57.18,59.0,1.05,2.0,35.99,35.0,21.22,17.0,5.4,61.0,15.0,5.0,2.42,1.71,1.69,3.0,0.0,2.0,22.0,2.0,1.0
8470594,2021,Marc-Andre Fleury,CHI,G,all,36,124886.0,91.39,100.0,2092.0,74.83,85.0,247.04,203.0,1066.45,1113.0,29.4,29.0,614.61,535.0,437.3,551.0,87.56,1179.0,232.0,90.0,36.13,27.6,27.66,48.0,23.0,29.0,591.0,2.0,1.0
8470594,2021,Marc-Andre Fleury,CHI,G,5on5,36,103251.0,65.32,73.0,1687.0,57.06,66.0,204.03,172.0,844.79,883.0,23.37,22.0,486.06,418.0,352.12,442.0,63.11,966.0,172.0,55.0,29.38,20.76,15.18,37.0,22.0,14.0,494.0,0.0,0.0
8470594,2021,Marc-Andre Fleury,CHI,G,4on5,36,9192.0,17.14,21.0,251.0,11.7,10.0,26.78,17.0,132.34,136.0,0.83,0.0,82.11,74.0,41.9,60.0,16.0,122.0,36.0,26.0,3.33,4.06,9.76,7.0,1.0,13.0,67.0,0.0,0.0
8470594,2021,Marc-Andre Fleury,CHI,G,5on4,36,9771.0,2.46,1.0,43.0,1.41,1.0,3.77,0.0,27.5,31.0,4.05,4.0,8.48,7.0,20.08,28.0,2.44,27.0,7.0,3.0,0.89,0.88,0.7,1.0,0.0,0.0,6.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,other,17,1150.0,2.78,3.0,31.0,1.47,3.0,3.67,4.0,18.15,19.0,0.09,1.0,9.4,5.0,6.03,9.0,2.59,9.0,11.0,4.0,0.4,1.29,1.09,1.0,2.0,0.0,7.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,all,17,56719.0,46.97,52.0,877.0,36.0,40.0,114.38,109.0,507.79,535.0,13.79,13.0,284.43,213.0,208.02,265.0,44.87,518.0,136.0,52.0,15.05,16.25,15.67,18.0,19.0,15.0,171.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,5on5,17,47571.0,33.44,35.0,689.0,26.56,31.0,92.64,94.0,397.92,424.0,11.92,12.0,220.93,170.0,164.94,200.0,31.93,420.0,94.0,37.0,12.12,11.1,10.23,11.0,14.0,10.0,138.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,4on5,17,4583.0,8.52,10.0,127.0,6.74,5.0,14.76,9.0,72.78,66.0,0.28,0.0,46.7,35.0,24.87,39.0,8.25,71.0,25.0,8.0,1.9,3.22,3.4,4.0,2.0,4.0,23.0,0.0,0.0
8474682,2021,Dustin Tokarski,BUF,G,5on4,17,3415.0,1.95,2.0,22.0,0.98,1.0,2.04,1.0,13.83,19.0,1.42,0.0,5.15,1.0,9.4,15.0,1.84,12.0,5.0,3.0,0.45,0.56,0.94,1.0,0.0,1.0,2.0,0.0,0.0
8478470,2021,Sam Montembeault,MTL,G,other,22,1822.0,4.96,7.0,60.0,2.95,4.0,7.17,8.0,35.08,39.0,0.55,1.0,19.4,17.0,10.86,10.0,4.53,25.0,16.0,6.0,1.12,1.85,1.99,1.0,4.0,2.0,13.0,0.0,0.0
8478470,2021,Sam Montembeault,MTL,G,all,22,62491.0,59.72,68.0,1072.0,44.83,50.0,137.91,142.0,611.52,641.0,15.69,13.0,341.32,281.0,242.82,283.0,56.95,596.0,189.0,62.0,18.43,22.73,18.57,17.0,31.0,20.0,225.0,0.0,0.0
8478470,2021,Sam Montembeault,MTL,G,5on5,22,49803.0,40.33,40.0,807.0,31.82,33.0,107.82,110.0,458.35,472.0,12.32,8.0,254.59,207.0,187.5,232.0,38.66,476.0,119.0,42.0,13.73,14.64,11.96,11.0,17.0,12.0,170.0,0.0,0.0
8478470,2021,Sam Montembeault,MTL,G,4on5,22,5979.0,11.85,17.0,176.0,8.96,11.0,20.46,20.0,99.01,110.0,0.66,1.0,61.61,57.0,31.86,26.0,11.19,82.0,46.0,10.0,3.24,5.11,3.5,5.0,7.0,5.0,38.0,0.0,0.0
8478470,2021,Sam Montembeault,MTL,G,5on4,22,4887.0,2.58,4.0,28.0,1.08,2.0,2.32,4.0,18.38,19.0,2.16,3.0,5.51,0.0,12.0,14.0,2.55,12.0,8.0,4.0,0.33,1.13,1.12,0.0,3.0,1.0,4.0,0.0,0.0
8476234,2021,Keith Kinkaid,NYR,G,other,1,134.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476234,2021,Keith Kinkaid,NYR,G,all,1,3600.0,2.24,2.0,51.0,2.08,3.0,7.03,6.0,29.68,31.0,0.91,1.0,17.43,12.0,12.27,19.0,2.15,33.0,8.0,1.0,0.94,1.09,0.21,1.0,1.0,0.0,9.0,0.0,0.0
8476234,2021,Keith Kinkaid,NYR,G,5on5,1,3133.0,1.71,1.0,46.0,1.77,1.0,6.31,6.0,26.52,27.0,0.75,0.0,16.14,12.0,11.25,18.0,1.7,32.0,6.0,0.0,0.91,0.8,0.0,0.0,1.0,0.0,8.0,0.0,0.0
8476234,2021,Keith Kinkaid,NYR,G,4on5,1,176.0,0.5,0.0,3.0,0.29,2.0,0.61,0.0,2.53,3.0,0.0,0.0,1.01,0.0,0.47,1.0,0.42,0.0,2.0,1.0,0.0,0.29,0.21,0.0,0.0,0.0,0.0,0.0,0.0
8476234,2021,Keith Kinkaid,NYR,G,5on4,1,157.0,0.03,1.0,1.0,0.02,0.0,0.11,0.0,0.63,1.0,0.12,1.0,0.27,0.0,0.56,0.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8474636,2021,Michael Hutchinson,TOR,G,other,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474636,2021,Michael Hutchinson,TOR,G,all,2,4723.0,4.09,6.0,65.0,3.02,4.0,8.55,11.0,39.59,42.0,1.3,2.0,20.56,13.0,14.61,17.0,3.9,32.0,15.0,5.0,0.84,1.89,1.36,3.0,2.0,1.0,13.0,0.0,0.0
8474636,2021,Michael Hutchinson,TOR,G,5on5,2,3869.0,3.65,5.0,52.0,2.42,4.0,7.24,9.0,32.6,35.0,1.08,1.0,15.85,12.0,11.91,12.0,3.46,24.0,13.0,5.0,0.68,1.61,1.36,2.0,2.0,1.0,10.0,0.0,0.0
8474636,2021,Michael Hutchinson,TOR,G,4on5,2,547.0,0.27,1.0,12.0,0.57,0.0,1.22,2.0,6.21,6.0,0.02,0.0,4.5,1.0,2.23,4.0,0.27,8.0,1.0,0.0,0.16,0.1,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8474636,2021,Michael Hutchinson,TOR,G,5on4,2,305.0,0.17,0.0,1.0,0.03,0.0,0.1,0.0,0.78,1.0,0.2,1.0,0.21,0.0,0.47,1.0,0.17,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8470860,2021,Jaroslav Halak,VAN,G,other,10,859.0,2.2,1.0,10.0,0.27,0.0,0.54,1.0,4.96,4.0,0.43,1.0,1.51,2.0,1.34,2.0,1.23,1.0,2.0,3.0,0.03,0.25,1.91,0.0,1.0,0.0,4.0,0.0,0.0
8470860,2021,Jaroslav Halak,VAN,G,all,10,30978.0,24.85,25.0,476.0,16.68,19.0,58.19,63.0,245.86,257.0,8.41,12.0,139.33,113.0,99.52,115.0,23.23,246.0,73.0,28.0,6.8,8.63,9.43,8.0,10.0,7.0,129.0,2.0,1.0
8470860,2021,Jaroslav Halak,VAN,G,5on5,10,25702.0,17.04,16.0,388.0,13.17,15.0,49.04,57.0,199.67,215.0,6.47,8.0,113.21,92.0,82.73,93.0,16.51,212.0,52.0,18.0,5.92,6.35,4.77,8.0,6.0,2.0,106.0,2.0,1.0
8470860,2021,Jaroslav Halak,VAN,G,4on5,10,2167.0,4.94,8.0,68.0,2.92,4.0,7.58,4.0,34.88,30.0,0.19,0.0,22.36,19.0,11.92,14.0,4.81,28.0,17.0,6.0,0.68,1.78,2.47,0.0,3.0,5.0,17.0,0.0,0.0
8470860,2021,Jaroslav Halak,VAN,G,5on4,10,2250.0,0.34,0.0,5.0,0.13,0.0,0.44,1.0,3.09,4.0,1.28,3.0,0.93,0.0,2.08,3.0,0.34,3.0,0.0,1.0,0.07,0.0,0.27,0.0,0.0,0.0,1.0,0.0,0.0
8478903,2021,Adam Huska,NYR,G,other,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478903,2021,Adam Huska,NYR,G,all,1,2382.0,3.14,7.0,69.0,2.42,2.0,8.21,5.0,35.47,39.0,0.99,0.0,20.23,20.0,14.84,16.0,3.12,37.0,11.0,2.0,0.78,1.35,1.01,1.0,5.0,1.0,19.0,0.0,0.0
8478903,2021,Adam Huska,NYR,G,5on5,1,1616.0,1.98,6.0,51.0,1.64,2.0,6.22,4.0,25.41,33.0,0.73,0.0,13.67,13.0,10.64,10.0,1.96,24.0,11.0,0.0,0.63,1.35,0.0,1.0,5.0,0.0,16.0,0.0,0.0
8478903,2021,Adam Huska,NYR,G,4on5,1,332.0,1.09,1.0,15.0,0.72,0.0,1.79,1.0,8.72,4.0,0.14,0.0,6.06,6.0,3.07,5.0,1.08,11.0,0.0,2.0,0.08,0.0,1.01,0.0,0.0,1.0,2.0,0.0,0.0
8478903,2021,Adam Huska,NYR,G,5on4,1,424.0,0.07,0.0,3.0,0.07,0.0,0.2,0.0,1.34,2.0,0.12,0.0,0.5,1.0,1.12,1.0,0.07,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476509,2021,Maxime Lagace,TBL,G,other,2,132.0,0.16,0.0,2.0,0.1,0.0,0.21,0.0,1.37,2.0,0.09,0.0,0.79,1.0,0.7,1.0,0.16,1.0,1.0,0.0,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476509,2021,Maxime Lagace,TBL,G,all,2,5888.0,5.98,10.0,84.0,4.02,6.0,10.91,19.0,51.88,58.0,1.94,3.0,26.73,9.0,18.77,22.0,5.77,40.0,23.0,5.0,1.3,3.08,1.6,1.0,7.0,2.0,16.0,0.0,0.0
8476509,2021,Maxime Lagace,TBL,G,5on5,2,4559.0,5.03,9.0,70.0,3.33,5.0,9.59,18.0,43.74,50.0,1.28,0.0,22.27,7.0,15.46,17.0,4.83,33.0,20.0,4.0,1.08,2.7,1.25,1.0,7.0,1.0,13.0,0.0,0.0
8476509,2021,Maxime Lagace,TBL,G,4on5,2,648.0,0.62,1.0,9.0,0.5,1.0,0.96,1.0,5.31,5.0,0.14,0.0,3.21,1.0,1.52,2.0,0.59,5.0,1.0,1.0,0.11,0.16,0.35,0.0,0.0,1.0,2.0,0.0,0.0
8476509,2021,Maxime Lagace,TBL,G,5on4,2,549.0,0.18,0.0,3.0,0.08,0.0,0.14,0.0,1.46,1.0,0.42,3.0,0.46,0.0,1.09,2.0,0.18,1.0,1.0,0.0,0.07,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8479979,2021,Jake Oettinger,DAL,G,other,21,2493.0,4.76,3.0,60.0,2.49,1.0,5.93,5.0,32.12,32.0,0.75,2.0,20.43,22.0,10.27,13.0,4.45,23.0,19.0,3.0,1.02,2.43,1.3,1.0,1.0,1.0,15.0,0.0,0.0
8479979,2021,Jake Oettinger,DAL,G,all,21,66393.0,48.94,46.0,1023.0,36.26,37.0,124.76,114.0,543.38,547.0,18.74,23.0,305.81,246.0,225.68,300.0,47.12,581.0,136.0,42.0,16.63,16.44,15.87,15.0,15.0,16.0,264.0,0.0,0.0
8479979,2021,Jake Oettinger,DAL,G,5on5,21,54823.0,35.72,35.0,847.0,29.11,35.0,107.49,96.0,447.39,448.0,14.55,19.0,249.84,197.0,188.35,249.0,34.75,492.0,103.0,30.0,14.19,12.33,9.2,13.0,14.0,8.0,222.0,0.0,0.0
8479979,2021,Jake Oettinger,DAL,G,4on5,21,4292.0,7.39,7.0,93.0,4.03,1.0,9.33,13.0,49.16,51.0,0.35,0.0,30.9,24.0,15.83,22.0,6.91,50.0,10.0,9.0,0.83,1.19,5.37,0.0,0.0,7.0,24.0,0.0,0.0
8479979,2021,Jake Oettinger,DAL,G,5on4,21,4785.0,1.07,1.0,23.0,0.63,0.0,2.01,0.0,14.7,16.0,3.1,2.0,4.63,3.0,11.22,16.0,1.01,16.0,4.0,0.0,0.59,0.48,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8479312,2021,Alex Lyon,CAR,G,other,2,178.0,0.43,1.0,3.0,0.22,0.0,0.37,1.0,2.37,3.0,0.02,0.0,1.33,0.0,0.59,1.0,0.43,1.0,1.0,1.0,0.06,0.13,0.25,0.0,0.0,1.0,0.0,0.0,0.0
8479312,2021,Alex Lyon,CAR,G,all,2,7369.0,6.13,6.0,111.0,4.83,7.0,15.72,14.0,70.39,65.0,1.92,1.0,37.53,35.0,27.55,28.0,5.94,69.0,20.0,5.0,1.97,2.39,1.77,1.0,2.0,3.0,17.0,0.0,0.0
8479312,2021,Alex Lyon,CAR,G,5on5,2,5926.0,4.49,4.0,89.0,3.6,5.0,12.72,10.0,54.62,49.0,1.59,1.0,28.91,29.0,21.54,21.0,4.31,53.0,17.0,3.0,1.71,2.04,0.74,1.0,2.0,1.0,16.0,0.0,0.0
8479312,2021,Alex Lyon,CAR,G,4on5,2,713.0,0.96,1.0,16.0,0.91,2.0,2.28,3.0,11.27,11.0,0.06,0.0,6.6,4.0,3.89,5.0,0.95,14.0,0.0,1.0,0.18,0.0,0.78,0.0,0.0,1.0,1.0,0.0,0.0
