playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481827,2021,Ben McCartney,ARI,L,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481827,2021,Ben McCartney,ARI,L,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481624,2021,Ilya Mikheyev,TOR,R,other,17,282.0,7.0,7.25,0.68,0.71,0.27,0.52,0.36,0.47,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,4.0,0.0,0.0,861.0,0.0,0.0,0.0,1.0,2.73,0.73,0.73,0.73,0.73,3.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.13,0.11,0.49,0.0,0.0,1.0,4.0,4.0,4.0,0.03,0.0,0.0,0.76,0.76,0.76,4.67,0.35,0.34,0.35,0.34,5.0,2.0,4.0,11.0,0.0,0.0,0.0,6.0,1.0,0.0,0.26,0.08,0.0,0.0,0.0,0.0,11.0,7.0,7.0,0.1,0.0,0.0,0.45,0.45,0.44,1.77,0.73,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8481624,2021,Ilya Mikheyev,TOR,R,all,17,15693.0,356.0,13.92,0.6,0.56,0.58,0.54,0.58,0.55,107.0,39.28,4.55,3.27,7.93,1.28,18.85,14.13,4.26,4.63,4.34,2.0,1.0,45.0,5.0,10.0,60.0,10.0,7.0,4.0,3.0,6.0,1.0,10.0,22.0,38.0,43.0,2.0,4.0,0.0,14.0,9.0,8.0,30.0,14.0,6.0,1.19,1.75,1.61,2.0,3.0,2.0,61.27,50.0,50.58,2.0,0.71,0.46,0.94,4.32,4.35,4.2,356.0,37.0,42.0,56.0,221.0,57.0,45.0,42.0,212.0,0.0,0.0,46350.0,4.0,6.0,3.0,6.0,139.83,13.82,13.37,14.15,13.69,152.0,36.0,54.0,242.0,19.0,14.0,3.0,133.0,42.0,13.0,4.1,5.01,4.71,9.0,4.0,6.0,249.33,188.0,192.13,2.28,2.33,2.05,14.04,14.33,14.1,98.09,9.04,8.73,8.87,8.57,104.0,33.0,37.0,174.0,8.0,7.0,1.0,100.0,28.0,9.0,3.27,3.45,2.31,3.0,4.0,1.0,169.64,137.0,134.28,1.55,1.73,1.73,8.86,8.66,8.51,45.3,35.05,800.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0
8481624,2021,Ilya Mikheyev,TOR,R,5on5,17,12838.0,277.0,13.92,0.54,0.54,0.57,0.53,0.56,0.54,116.0,28.61,3.08,2.4,6.04,0.86,13.84,9.79,2.94,3.17,3.01,2.0,0.0,33.0,3.0,10.0,46.0,5.0,3.0,4.0,2.0,5.0,1.0,6.0,17.0,30.0,33.0,2.0,4.0,0.0,14.0,7.0,7.0,23.0,9.0,4.0,0.96,1.15,0.98,1.0,0.0,2.0,47.27,36.0,36.58,1.0,0.51,0.46,0.84,2.75,2.78,2.74,277.0,25.0,38.0,51.0,163.0,51.0,36.0,26.0,164.0,0.0,0.0,38841.0,4.0,4.0,2.0,5.0,105.33,8.76,8.5,9.08,8.82,121.0,22.0,48.0,191.0,10.0,9.0,2.0,106.0,31.0,6.0,3.35,3.74,1.67,7.0,1.0,2.0,198.33,143.0,147.13,1.51,1.79,1.51,8.75,9.03,8.96,81.69,7.4,7.11,7.23,6.95,85.0,28.0,29.0,142.0,7.0,6.0,1.0,82.0,23.0,8.0,2.43,2.9,2.07,3.0,3.0,1.0,137.64,113.0,110.28,1.19,1.49,1.49,7.1,6.89,6.76,30.29,25.71,630.0,562.0,0.22,0.36,8.0,12.0,7.0,8.0
8481624,2021,Ilya Mikheyev,TOR,R,4on5,17,1387.0,41.0,14.45,0.56,0.22,0.45,0.21,0.48,0.22,53.0,4.99,1.05,0.39,0.62,0.22,1.27,2.44,0.95,1.05,0.95,0.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.01,0.41,0.63,0.0,2.0,0.0,6.0,6.0,6.0,1.0,0.09,0.0,0.0,1.14,1.14,1.04,41.0,0.0,2.0,4.0,35.0,2.0,6.0,8.0,25.0,0.0,0.0,2868.0,0.0,0.0,0.0,0.0,10.95,1.56,1.46,1.56,1.46,11.0,3.0,1.0,15.0,3.0,0.0,0.0,7.0,5.0,2.0,0.26,0.67,0.63,1.0,2.0,0.0,15.0,14.0,14.0,0.15,0.0,0.0,1.71,1.71,1.61,10.17,1.21,1.19,1.21,1.19,12.0,3.0,3.0,18.0,1.0,1.0,0.0,10.0,4.0,1.0,0.5,0.47,0.24,0.0,1.0,0.0,18.0,15.0,15.0,0.26,0.24,0.24,1.22,1.22,1.21,1.37,4.9,17.0,65.0,0.0,0.07,0.0,1.0,0.0,1.0
8481624,2021,Ilya Mikheyev,TOR,R,5on4,17,1186.0,31.0,13.25,0.97,0.86,0.91,0.85,0.93,0.84,99.0,5.01,0.38,0.43,1.12,0.18,3.34,1.55,0.33,0.38,0.33,0.0,1.0,6.0,1.0,0.0,7.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.19,0.19,0.0,1.0,1.0,0.0,7.0,7.0,7.0,0.0,0.1,0.0,0.1,0.38,0.38,0.37,31.0,11.0,1.0,1.0,18.0,3.0,2.0,7.0,19.0,0.0,0.0,2891.0,0.0,0.0,0.0,0.0,19.48,2.66,2.56,2.66,2.56,17.0,8.0,4.0,29.0,5.0,5.0,1.0,17.0,4.0,4.0,0.34,0.41,1.92,1.0,1.0,3.0,29.0,25.0,25.0,0.56,0.54,0.54,2.68,2.68,2.62,1.56,0.09,0.09,0.09,0.09,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.01,0.0,0.0,0.1,0.1,0.1,6.8,1.1,92.0,16.0,0.12,0.0,1.0,0.0,1.0,0.0
8478403,2021,Jack Eichel,VGK,C,other,1,90.0,1.0,-0.51,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,2.44,0.18,0.18,0.18,0.18,3.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.06,0.0,0.0,0.24,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8478403,2021,Jack Eichel,VGK,C,all,1,1052.0,23.0,-0.51,0.55,0.48,0.54,0.48,0.48,0.56,7.0,1.41,0.02,0.06,0.32,0.03,0.76,0.82,0.02,0.02,0.01,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.85,2.0,1.89,0.0,0.01,0.0,0.0,0.03,0.03,0.02,23.0,4.0,0.0,4.0,15.0,5.0,5.0,2.0,11.0,8.0,11.0,2548.0,4.0,0.0,0.0,0.0,7.82,0.69,0.69,0.65,0.65,7.0,4.0,8.0,19.0,0.0,0.0,0.0,9.0,2.0,0.0,0.39,0.3,0.0,0.0,0.0,0.0,18.3,11.0,10.61,0.14,0.0,0.0,0.83,0.79,0.79,8.36,0.57,0.57,0.6,0.6,6.0,6.0,4.0,16.0,1.0,1.0,0.0,10.0,2.0,0.0,0.29,0.29,0.0,1.0,0.0,0.0,16.8,12.0,12.58,0.1,0.03,0.03,0.64,0.67,0.67,2.13,2.26,42.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8478403,2021,Jack Eichel,VGK,C,5on5,1,852.0,20.0,-0.51,0.44,0.51,0.47,0.51,0.33,0.59,4.0,1.41,0.02,0.06,0.32,0.03,0.76,0.82,0.02,0.02,0.01,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.85,2.0,1.89,0.0,0.01,0.0,0.0,0.03,0.03,0.02,20.0,3.0,0.0,4.0,13.0,4.0,5.0,2.0,9.0,7.0,9.0,2073.0,4.0,0.0,0.0,0.0,4.66,0.45,0.45,0.42,0.42,3.0,3.0,8.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,0.15,0.3,0.0,0.0,0.0,0.0,13.3,6.0,5.61,0.07,0.0,0.0,0.52,0.48,0.48,8.36,0.57,0.57,0.6,0.6,6.0,6.0,4.0,16.0,1.0,1.0,0.0,10.0,2.0,0.0,0.29,0.29,0.0,1.0,0.0,0.0,16.8,12.0,12.58,0.1,0.03,0.03,0.64,0.67,0.67,1.8,1.73,35.0,33.0,0.08,0.07,1.0,1.0,1.0,1.0
8478403,2021,Jack Eichel,VGK,C,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478403,2021,Jack Eichel,VGK,C,5on4,1,110.0,2.0,-0.51,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.73,0.06,0.06,0.06,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480789,2021,Oliver Wahlstrom,NYI,R,other,40,1045.0,14.0,3.98,0.39,0.25,0.78,0.46,0.77,0.38,55.0,7.65,1.05,0.64,1.41,0.26,5.78,1.86,0.99,1.05,0.99,0.0,0.0,8.0,3.0,2.0,13.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,1.0,0.32,0.2,0.53,0.0,0.0,0.0,13.0,11.0,11.0,0.0,0.18,0.2,0.73,0.5,0.5,0.47,14.0,6.0,0.0,1.0,7.0,1.0,1.0,8.0,4.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,18.36,2.25,2.03,2.25,2.03,22.0,5.0,8.0,35.0,3.0,2.0,0.0,19.0,6.0,2.0,0.69,0.77,0.79,2.0,1.0,0.0,35.0,27.0,27.0,0.47,0.73,0.73,1.99,1.99,1.77,5.44,3.49,3.46,3.49,3.46,8.0,0.0,2.0,10.0,6.0,0.0,0.0,1.0,2.0,5.0,0.07,0.24,3.18,0.0,1.0,5.0,10.0,8.0,8.0,0.06,0.0,0.0,3.55,3.55,3.51,1.26,3.82,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8480789,2021,Oliver Wahlstrom,NYI,R,all,40,32086.0,701.0,20.44,0.6,0.47,0.56,0.45,0.57,0.45,346.0,104.38,11.5,7.78,23.41,3.5,61.27,38.54,11.28,11.48,11.27,4.0,5.0,106.0,40.0,47.0,193.0,19.0,10.0,7.0,2.0,25.0,4.0,48.0,52.0,96.0,136.0,12.0,27.0,4.0,56.0,10.0,12.0,110.0,21.0,15.0,3.51,2.55,5.43,3.0,1.0,6.0,192.81,146.0,146.86,5.0,1.79,1.48,2.06,11.23,11.22,11.05,701.0,123.0,66.0,87.0,425.0,101.0,97.0,112.0,391.0,4.0,5.0,113475.0,27.0,29.0,13.0,13.0,309.53,30.44,29.5,30.54,29.59,318.0,121.0,139.0,578.0,32.0,18.0,3.0,328.0,74.0,37.0,9.45,8.79,12.2,8.0,12.0,12.0,580.08,439.0,441.47,5.17,4.82,4.82,30.8,30.86,30.07,237.08,19.92,19.45,20.2,19.7,252.0,79.0,127.0,458.0,22.0,13.0,3.0,270.0,42.0,19.0,7.89,5.03,7.0,9.0,4.0,9.0,458.46,331.0,332.63,2.99,2.71,2.71,20.2,20.37,20.1,78.62,89.28,1506.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0
8480789,2021,Oliver Wahlstrom,NYI,R,5on5,40,25623.0,606.0,20.44,0.54,0.48,0.48,0.46,0.49,0.46,367.0,62.55,6.25,4.37,14.87,1.98,34.53,25.0,6.21,6.23,6.19,4.0,2.0,61.0,26.0,29.0,116.0,11.0,5.0,6.0,1.0,15.0,3.0,27.0,31.0,56.0,82.0,10.0,23.0,3.0,55.0,9.0,10.0,65.0,13.0,9.0,2.31,1.49,2.45,3.0,1.0,1.0,115.81,87.0,87.86,5.0,0.9,1.28,0.82,6.33,6.33,6.31,606.0,70.0,66.0,82.0,388.0,84.0,89.0,87.0,346.0,3.0,5.0,94501.0,23.0,29.0,13.0,13.0,211.96,18.57,18.14,18.67,18.22,215.0,85.0,88.0,388.0,18.0,14.0,2.0,231.0,46.0,23.0,6.75,5.28,6.54,6.0,8.0,4.0,390.08,300.0,302.47,2.93,3.45,3.45,18.05,18.11,17.87,218.93,15.61,15.17,15.89,15.43,228.0,78.0,121.0,427.0,14.0,13.0,3.0,254.0,39.0,13.0,7.39,4.69,3.53,8.0,3.0,3.0,427.46,306.0,307.63,2.8,2.71,2.71,15.71,15.88,15.64,57.27,61.63,1257.0,1482.0,0.52,0.66,14.0,17.0,12.0,12.0
8480789,2021,Oliver Wahlstrom,NYI,R,4on5,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480789,2021,Oliver Wahlstrom,NYI,R,5on4,40,5418.0,81.0,20.29,0.92,0.83,0.88,0.84,0.87,0.82,159.0,33.43,4.17,2.74,6.92,1.24,20.64,11.28,4.05,4.17,4.05,0.0,3.0,36.0,11.0,16.0,63.0,8.0,5.0,0.0,1.0,5.0,1.0,17.0,19.0,31.0,42.0,2.0,4.0,1.0,0.0,1.0,1.0,35.0,7.0,5.0,0.85,0.86,2.45,0.0,0.0,5.0,63.0,47.0,47.0,0.0,0.7,0.0,0.51,4.36,4.36,4.24,81.0,47.0,0.0,4.0,30.0,16.0,7.0,17.0,41.0,1.0,0.0,5424.0,4.0,0.0,0.0,0.0,78.46,9.6,9.31,9.6,9.31,80.0,31.0,43.0,154.0,11.0,2.0,1.0,77.0,22.0,12.0,1.98,2.75,4.87,0.0,3.0,8.0,154.0,111.0,111.0,1.76,0.63,0.63,10.73,10.73,10.4,12.71,0.83,0.83,0.83,0.83,16.0,1.0,4.0,21.0,2.0,0.0,0.0,15.0,1.0,1.0,0.44,0.11,0.28,1.0,0.0,1.0,21.0,17.0,17.0,0.13,0.0,0.0,0.95,0.95,0.95,8.86,1.78,127.0,24.0,0.0,0.04,0.0,1.0,0.0,1.0
8479359,2021,Beck Malenstyn,WSH,L,other,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479359,2021,Beck Malenstyn,WSH,L,all,12,6512.0,151.0,2.6,0.54,0.53,0.51,0.53,0.51,0.52,126.0,10.33,0.92,0.89,2.11,0.37,6.03,4.67,0.91,0.94,0.93,0.0,0.0,10.0,5.0,2.0,17.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,7.0,9.0,14.0,3.0,9.0,1.0,34.0,2.0,1.0,11.0,4.0,0.0,0.36,0.56,0.0,0.0,1.0,0.0,17.35,15.0,15.18,1.0,0.19,0.0,0.0,1.11,1.13,1.11,151.0,18.0,22.0,25.0,86.0,27.0,13.0,26.0,85.0,1.0,6.0,37669.0,9.0,7.0,2.0,7.0,41.36,4.23,4.07,4.25,4.1,52.0,17.0,23.0,92.0,5.0,6.0,3.0,55.0,11.0,3.0,2.1,1.32,0.81,1.0,2.0,2.0,94.46,69.0,70.31,0.61,0.97,0.97,3.21,3.26,3.2,42.89,3.54,3.5,3.42,3.38,48.0,17.0,22.0,87.0,4.0,2.0,2.0,51.0,11.0,3.0,1.46,1.24,0.83,2.0,0.0,2.0,84.62,65.0,63.25,0.63,0.59,0.59,3.45,3.37,3.33,32.87,29.22,626.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0
