lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84734468480069,2021,Makar-Johnson,COL,pairing,5on5,24,1099.0,272.0,0.43,0.48,0.52,7.33,0.59,0.52,1.77,0.28,4.25,3.6,0.59,0.6,0.6,9.0,2.0,5.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,8.0,10.0,0.0,0.0,4.0,6.0,2.0,3.0,8.0,3.0,0.0,0.16,0.43,0.0,0.0,1.0,0.0,17.02,11.0,11.55,2.0,0.1,0.0,0.0,0.69,0.71,0.71,7.73,0.77,0.47,1.75,0.2,3.97,2.84,0.77,0.77,0.77,6.0,4.0,7.0,17.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,10.0,0.0,0.0,4.0,6.0,6.0,2.0,8.0,1.0,1.0,0.19,0.17,0.41,0.0,0.0,0.0,17.08,10.0,10.06,1.0,0.1,0.0,0.0,0.87,0.87,0.86
84741518475167,2021,Hedman-Mcdonagh,TBL,pairing,5on5,22,1316.0,234.0,0.72,0.64,0.6,8.58,0.64,0.56,1.76,0.29,4.76,4.0,0.63,0.64,0.64,8.0,4.0,4.0,16.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,7.0,11.0,0.0,0.0,4.0,13.0,1.0,0.0,9.0,3.0,0.0,0.22,0.41,0.0,0.0,1.0,0.0,16.35,12.0,12.36,0.0,0.12,0.0,0.0,0.75,0.76,0.76,5.31,0.25,0.3,1.22,0.18,3.5,2.56,0.25,0.24,0.24,5.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,8.0,2.0,4.0,9.0,7.0,3.0,3.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,9.12,8.0,8.01,2.0,0.06,0.0,0.0,0.31,0.3,0.3
847784684811478482635,2021,Hardman-Johnson-Carpenter,CHI,line,5on5,4,657.0,43.0,0.06,0.35,0.1,0.78,0.01,0.04,0.23,0.02,0.41,0.29,0.01,0.01,0.01,1.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,14.0,2.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,5.6,1.0,0.92,2.0,0.01,0.0,0.0,0.02,0.02,0.02,6.34,0.24,0.39,1.77,0.2,3.76,2.63,0.23,0.26,0.24,7.0,2.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,9.0,0.0,0.0,6.0,5.0,2.0,0.0,9.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,11.49,9.0,9.41,0.0,0.08,0.0,0.0,0.32,0.34,0.33
84768698478970,2021,Skjei-Chatfield,CAR,pairing,5on5,7,4812.0,16.0,0.68,0.55,0.57,43.76,4.91,2.95,10.88,1.5,22.95,16.81,4.7,5.11,4.88,47.0,13.0,15.0,75.0,4.0,9.0,1.0,10.0,0.0,16.0,21.0,43.0,56.0,3.0,6.0,46.0,40.0,8.0,9.0,40.0,12.0,8.0,1.18,1.65,2.08,0.0,4.0,0.0,77.73,60.0,61.96,6.0,0.62,2.0,2.0,3.53,3.7,3.66,31.95,2.27,2.04,7.62,1.0,18.89,13.17,2.25,2.19,2.17,32.0,13.0,17.0,62.0,2.0,2.0,0.0,5.0,2.0,17.0,17.0,30.0,43.0,2.0,4.0,39.0,45.0,7.0,15.0,36.0,8.0,1.0,1.07,0.84,0.36,0.0,2.0,0.0,60.04,45.0,44.13,8.0,0.42,0.43,0.43,2.26,2.2,2.18
84717358475246,2021,Yandle-Connauton,PHI,pairing,5on5,12,7939.0,36.0,0.38,0.44,0.42,60.04,4.75,3.91,15.55,2.08,33.82,24.89,4.58,4.77,4.62,59.0,26.0,36.0,121.0,4.0,9.0,1.0,16.0,3.0,26.0,27.0,55.0,81.0,9.0,18.0,58.0,59.0,6.0,14.0,67.0,14.0,4.0,1.69,1.87,1.19,0.0,3.0,1.0,122.01,85.0,85.8,9.0,0.8,1.07,1.07,4.46,4.52,4.44,85.53,7.77,5.84,19.86,2.73,46.74,34.07,7.52,7.83,7.58,83.0,34.0,36.0,153.0,8.0,7.0,0.0,17.0,4.0,44.0,38.0,75.0,109.0,6.0,12.0,52.0,50.0,16.0,24.0,86.0,23.0,8.0,2.64,2.96,2.17,1.0,4.0,3.0,153.22,117.0,116.98,20.0,1.21,1.36,1.3,7.68,7.73,7.55
84768698477950,2021,Skjei-Deangelo,CAR,pairing,5on5,27,5296.0,163.0,0.43,0.51,0.47,51.99,4.5,3.26,13.14,1.9,27.55,20.65,4.34,4.62,4.46,56.0,15.0,27.0,98.0,6.0,10.0,2.0,13.0,1.0,17.0,24.0,50.0,65.0,6.0,12.0,39.0,36.0,13.0,20.0,55.0,12.0,4.0,1.64,1.77,1.08,3.0,2.0,1.0,99.75,71.0,72.54,12.0,0.67,1.87,1.87,3.3,3.36,3.31,59.87,6.03,4.34,14.35,1.92,30.27,23.1,5.73,6.14,5.83,54.0,26.0,15.0,95.0,2.0,13.0,1.0,10.0,1.0,26.0,28.0,52.0,78.0,6.0,12.0,44.0,31.0,12.0,15.0,54.0,16.0,10.0,1.5,1.93,2.6,1.0,0.0,1.0,96.14,80.0,81.01,6.0,0.91,2.38,2.38,4.56,4.59,4.5
847634584784588478831,2021,Hofmann-Roslovic-Stenlund,CBJ,line,5on5,3,1184.0,12.0,0.47,0.47,0.45,9.84,0.64,0.64,2.74,0.35,4.87,3.77,0.63,0.62,0.61,12.0,1.0,6.0,19.0,0.0,1.0,0.0,7.0,0.0,4.0,1.0,12.0,13.0,1.0,2.0,14.0,12.0,4.0,2.0,11.0,2.0,0.0,0.3,0.34,0.0,0.0,0.0,0.0,18.49,13.0,12.65,1.0,0.13,0.19,0.19,0.58,0.56,0.56,11.64,0.73,0.85,2.69,0.36,6.72,4.65,0.72,0.76,0.76,10.0,6.0,5.0,21.0,0.0,1.0,0.0,4.0,0.0,3.0,8.0,10.0,16.0,3.0,6.0,6.0,14.0,0.0,0.0,13.0,3.0,0.0,0.37,0.36,0.0,0.0,0.0,0.0,21.81,16.0,16.44,0.0,0.17,0.04,0.04,0.86,0.9,0.9
84788598481059,2021,Mikkola-Perunovich,STL,pairing,5on5,5,1119.0,41.0,0.68,0.52,0.47,5.93,0.35,0.3,1.35,0.18,3.13,2.69,0.34,0.35,0.35,7.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,7.0,0.0,0.0,7.0,9.0,4.0,5.0,7.0,1.0,0.0,0.19,0.16,0.0,1.0,0.0,0.0,12.74,8.0,8.33,4.0,0.06,0.0,0.0,0.41,0.42,0.41,6.51,0.16,0.29,1.78,0.21,3.54,3.02,0.16,0.16,0.16,7.0,2.0,2.0,11.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,7.0,9.0,1.0,2.0,8.0,7.0,4.0,1.0,9.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,10.94,9.0,8.98,1.0,0.06,0.0,0.0,0.22,0.21,0.21
847458684775058477955,2021,Mccann-Wennberg-Eberle,SEA,line,5on5,5,1417.0,41.0,0.29,0.38,0.4,10.98,0.83,0.81,2.57,0.37,6.55,4.86,0.82,0.84,0.83,11.0,5.0,2.0,18.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,10.0,15.0,1.0,2.0,14.0,8.0,2.0,9.0,14.0,1.0,1.0,0.35,0.19,0.29,1.0,0.0,0.0,18.44,16.0,16.36,5.0,0.17,0.29,0.29,0.71,0.72,0.71,18.08,2.03,1.31,3.96,0.57,9.16,6.95,1.92,1.99,1.88,18.0,6.0,5.0,29.0,2.0,3.0,0.0,4.0,0.0,4.0,11.0,16.0,22.0,0.0,0.0,15.0,6.0,3.0,0.0,15.0,7.0,2.0,0.43,1.02,0.59,0.0,1.0,1.0,28.64,24.0,23.76,0.0,0.28,0.68,0.68,1.63,1.59,1.57
847740684780208479991,2021,Janmark-Leschyshyn-Amadio,VGK,line,5on5,4,1125.0,37.0,0.46,0.4,0.44,9.07,0.67,0.64,2.0,0.27,4.86,3.56,0.66,0.68,0.67,11.0,1.0,2.0,14.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,11.0,12.0,1.0,2.0,10.0,7.0,2.0,5.0,8.0,3.0,1.0,0.2,0.27,0.2,0.0,0.0,0.0,14.79,12.0,12.53,3.0,0.13,0.11,0.11,0.7,0.7,0.69,10.75,0.78,0.68,2.74,0.47,5.95,4.39,0.75,0.81,0.79,9.0,6.0,6.0,21.0,1.0,2.0,0.0,2.0,1.0,4.0,5.0,8.0,14.0,1.0,2.0,10.0,17.0,1.0,0.0,12.0,2.0,1.0,0.29,0.28,0.21,1.0,0.0,0.0,21.16,15.0,15.3,0.0,0.14,0.39,0.39,0.53,0.55,0.54
84735078475279,2021,Chiarot-Petry,MTL,pairing,5on5,33,19014.0,121.0,0.48,0.51,0.48,151.73,13.98,10.4,35.58,5.06,84.75,62.82,13.34,13.69,13.07,178.0,43.0,85.0,306.0,10.0,16.0,3.0,34.0,4.0,66.0,91.0,168.0,211.0,18.0,39.0,159.0,161.0,29.0,51.0,169.0,39.0,13.0,5.47,4.83,3.67,4.0,4.0,2.0,301.85,221.0,217.94,40.0,2.16,3.48,3.55,12.13,11.89,11.46,158.08,15.36,10.72,37.98,5.19,87.53,63.33,14.69,15.67,14.97,170.0,66.0,61.0,297.0,12.0,12.0,3.0,36.0,3.0,80.0,93.0,158.0,224.0,14.0,35.0,167.0,113.0,22.0,64.0,172.0,46.0,18.0,5.04,5.32,5.0,3.0,3.0,6.0,303.76,236.0,240.59,57.0,2.23,3.24,3.24,13.31,13.58,13.23
847061284788738480870,2021,Groulx-Getzlaf-Terry,ANA,line,5on5,4,880.0,38.0,0.52,0.33,0.4,4.5,0.46,0.3,0.96,0.13,2.42,1.73,0.46,0.46,0.45,5.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,10.0,6.0,0.0,0.0,3.0,3.0,0.0,0.05,0.41,0.0,0.0,1.0,0.0,6.97,6.0,6.05,0.0,0.06,0.0,0.0,0.52,0.52,0.51,5.97,0.42,0.45,1.28,0.19,3.82,2.84,0.42,0.42,0.42,5.0,4.0,5.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,9.0,0.0,0.0,6.0,7.0,1.0,3.0,6.0,3.0,0.0,0.12,0.3,0.0,0.0,0.0,0.0,14.62,9.0,9.08,1.0,0.09,0.0,0.0,0.51,0.52,0.51
847577284762788480901,2021,Kuhlman-Sheahan-Blackwell,SEA,line,5on5,3,951.0,12.0,0.64,0.71,0.65,7.46,0.4,0.48,2.09,0.34,4.6,3.1,0.4,0.38,0.37,8.0,3.0,6.0,17.0,0.0,1.0,0.0,3.0,0.0,3.0,4.0,8.0,11.0,2.0,4.0,2.0,10.0,0.0,0.0,9.0,2.0,0.0,0.21,0.19,0.0,0.0,0.0,0.0,16.57,11.0,10.59,0.0,0.1,0.03,0.03,0.47,0.44,0.44,4.58,0.23,0.29,1.12,0.13,2.47,1.75,0.23,0.24,0.24,5.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,5.0,9.0,2.0,0.0,5.0,1.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,7.05,6.0,6.07,0.0,0.06,0.0,0.0,0.29,0.3,0.3
84773598480056,2021,Rathbone-Poolman,VAN,pairing,5on5,7,775.0,46.0,0.31,0.37,0.38,4.31,0.27,0.25,1.03,0.13,2.45,1.88,0.27,0.28,0.28,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,6.0,1.0,4.0,5.0,4.0,0.0,0.0,4.0,2.0,0.0,0.06,0.21,0.0,0.0,0.0,0.0,7.03,6.0,6.18,0.0,0.05,0.0,0.0,0.32,0.33,0.33,7.59,0.61,0.43,1.48,0.2,3.61,3.67,0.59,0.61,0.58,7.0,3.0,2.0,12.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,10.0,3.0,6.0,4.0,5.0,1.0,0.0,8.0,1.0,1.0,0.21,0.08,0.32,0.0,0.0,0.0,12.2,10.0,10.16,0.0,0.09,0.32,0.32,0.38,0.38,0.38
84778518481542,2021,Oesterle-Seider,DET,pairing,5on5,25,11699.0,108.0,0.45,0.48,0.47,88.47,6.89,5.79,21.01,2.9,48.95,37.45,6.74,6.92,6.77,96.0,27.0,42.0,165.0,8.0,6.0,3.0,21.0,4.0,41.0,43.0,88.0,115.0,5.0,10.0,89.0,72.0,16.0,23.0,91.0,26.0,6.0,2.24,3.18,1.48,1.0,3.0,4.0,165.57,123.0,123.67,12.0,1.19,1.16,1.16,6.93,6.95,6.84,98.59,8.26,6.94,22.79,3.06,54.92,40.02,8.08,8.29,8.11,93.0,43.0,45.0,181.0,4.0,4.0,1.0,24.0,1.0,46.0,57.0,89.0,132.0,9.0,18.0,64.0,76.0,15.0,15.0,100.0,29.0,7.0,2.87,3.43,1.96,0.0,2.0,2.0,181.25,136.0,135.4,9.0,1.44,1.07,1.07,8.63,8.63,8.47
84769178477506,2021,Pelech-Pulock,NYI,pairing,5on5,17,3204.0,96.0,0.59,0.46,0.53,29.15,2.18,2.02,6.73,1.01,17.36,12.7,2.13,2.27,2.22,31.0,11.0,9.0,51.0,2.0,0.0,0.0,3.0,1.0,18.0,18.0,29.0,40.0,3.0,6.0,37.0,35.0,6.0,5.0,33.0,8.0,1.0,1.02,0.95,0.21,0.0,2.0,0.0,51.86,42.0,42.76,2.0,0.41,0.0,0.0,2.59,2.7,2.64,26.47,1.5,1.51,7.13,0.92,15.54,11.4,1.48,1.48,1.46,23.0,15.0,22.0,60.0,3.0,2.0,0.0,3.0,0.0,15.0,15.0,20.0,35.0,6.0,12.0,25.0,25.0,5.0,12.0,35.0,3.0,0.0,1.17,0.34,0.0,3.0,0.0,0.0,60.24,38.0,38.37,6.0,0.31,0.18,0.18,1.63,1.6,1.58
847794184781318480144,2021,Ritchie-Kampf-Kase,TOR,line,5on5,9,2054.0,89.0,0.5,0.46,0.55,19.41,1.83,1.35,4.9,0.69,11.45,7.79,1.81,1.88,1.86,25.0,3.0,6.0,34.0,2.0,0.0,0.0,4.0,2.0,11.0,9.0,23.0,26.0,4.0,8.0,16.0,9.0,3.0,6.0,20.0,7.0,1.0,0.63,0.91,0.29,0.0,1.0,1.0,35.37,28.0,28.79,5.0,0.28,0.0,0.0,2.11,2.17,2.14,17.53,1.82,1.37,4.11,0.66,8.61,6.42,1.77,1.84,1.79,16.0,7.0,17.0,40.0,2.0,2.0,0.0,4.0,2.0,9.0,4.0,14.0,21.0,5.0,10.0,15.0,22.0,6.0,5.0,14.0,9.0,0.0,0.58,1.24,0.0,0.0,2.0,0.0,39.45,23.0,23.13,3.0,0.29,0.22,0.22,1.88,1.9,1.88
84769068479345,2021,Chychrun-Gostisbehere,ARI,pairing,5on5,33,2491.0,260.0,0.51,0.55,0.57,25.62,2.03,1.71,5.99,0.86,13.44,10.97,1.93,2.04,1.94,24.0,11.0,11.0,46.0,1.0,3.0,0.0,9.0,0.0,8.0,14.0,23.0,34.0,0.0,0.0,10.0,13.0,3.0,6.0,28.0,5.0,2.0,0.81,0.7,0.53,0.0,1.0,0.0,44.16,35.0,33.83,4.0,0.35,0.64,0.64,1.74,1.72,1.7,19.59,1.93,1.35,4.25,0.57,10.02,7.89,1.86,2.04,1.97,20.0,6.0,12.0,38.0,3.0,1.0,1.0,5.0,4.0,2.0,11.0,17.0,23.0,2.0,4.0,16.0,13.0,4.0,4.0,18.0,5.0,3.0,0.65,0.57,0.71,1.0,0.0,2.0,40.07,26.0,27.42,2.0,0.28,0.27,0.27,1.94,2.04,2.03
847937084795738480748,2021,Sherwood-Maltsev-Jost,COL,line,5on5,3,751.0,12.0,0.38,0.38,0.36,3.65,0.37,0.15,0.94,0.21,1.84,1.5,0.37,0.38,0.38,3.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,4.0,9.0,2.0,0.0,4.0,0.0,1.0,0.03,0.0,0.34,0.0,0.0,0.0,8.3,5.0,5.28,0.0,0.03,0.0,0.0,0.4,0.42,0.42,6.57,0.59,0.46,1.32,0.18,3.69,2.75,0.58,0.57,0.56,7.0,2.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,9.0,0.0,0.0,5.0,10.0,1.0,2.0,6.0,3.0,0.0,0.18,0.41,0.0,0.0,0.0,0.0,12.6,9.0,8.6,1.0,0.1,0.0,0.0,0.69,0.66,0.65
84740908479320,2021,Smith-Lajoie,CAR,pairing,5on5,5,1363.0,23.0,0.58,0.57,0.57,9.33,0.94,0.55,2.56,0.34,4.83,3.78,0.91,0.92,0.9,11.0,2.0,4.0,17.0,2.0,1.0,1.0,4.0,0.0,4.0,2.0,9.0,11.0,1.0,2.0,18.0,8.0,5.0,4.0,9.0,3.0,1.0,0.26,0.48,0.2,0.0,1.0,1.0,17.21,13.0,12.81,3.0,0.11,0.2,0.4,0.65,0.65,0.63,7.06,0.67,0.5,1.36,0.22,3.99,3.26,0.66,0.64,0.63,7.0,3.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,7.0,10.0,0.0,0.0,11.0,4.0,3.0,9.0,7.0,2.0,1.0,0.24,0.18,0.25,0.0,0.0,0.0,12.59,10.0,9.69,3.0,0.1,0.25,0.25,0.53,0.51,0.51
847515184764048476419,2021,Andreoff-Pageau-Palmieri,NYI,line,5on5,3,705.0,17.0,0.41,0.27,0.33,2.1,0.13,0.13,0.47,0.06,1.35,0.87,0.13,0.12,0.12,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,5.0,8.0,2.0,5.0,2.0,1.0,0.0,0.04,0.09,0.0,0.0,0.0,0.0,3.63,3.0,2.72,2.0,0.03,0.0,0.0,0.15,0.14,0.14,3.99,0.19,0.24,0.97,0.12,2.52,1.95,0.18,0.2,0.2,3.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,12.16,6.0,6.58,0.0,0.05,0.0,0.0,0.24,0.26,0.26
847516684779398478047,2021,Bunting-Tavares-Nylander,TOR,line,5on5,19,1932.0,216.0,0.47,0.54,0.5,15.43,1.3,1.16,3.22,0.46,9.45,6.42,1.22,1.23,1.15,13.0,9.0,13.0,35.0,1.0,0.0,0.0,6.0,0.0,10.0,5.0,12.0,21.0,1.0,2.0,18.0,10.0,7.0,9.0,15.0,7.0,0.0,0.65,0.65,0.0,0.0,1.0,0.0,33.89,22.0,21.01,6.0,0.23,0.0,0.0,1.53,1.45,1.36,16.34,1.46,1.13,3.99,0.53,8.51,6.38,1.46,1.5,1.5,17.0,5.0,8.0,30.0,4.0,0.0,0.0,6.0,0.0,4.0,8.0,13.0,18.0,3.0,6.0,11.0,16.0,4.0,5.0,17.0,4.0,1.0,0.61,0.47,0.39,2.0,1.0,1.0,30.72,22.0,22.52,4.0,0.24,0.0,0.0,1.7,1.74,1.74
848000284810688481559,2021,Sharangovich-Hischier-Hughes,NJD,line,5on5,3,640.0,22.0,0.16,0.29,0.27,2.85,0.1,0.15,0.78,0.09,1.68,1.2,0.1,0.09,0.09,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,4.0,1.0,1.0,3.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.29,4.0,3.55,1.0,0.03,0.0,0.0,0.13,0.12,0.12,8.42,0.55,0.57,1.9,0.25,4.08,3.65,0.55,0.6,0.59,9.0,2.0,4.0,15.0,0.0,1.0,0.0,2.0,1.0,1.0,6.0,9.0,11.0,0.0,0.0,7.0,6.0,0.0,2.0,9.0,2.0,0.0,0.36,0.2,0.0,0.0,0.0,0.0,16.27,11.0,11.96,2.0,0.12,0.04,0.04,0.63,0.68,0.68
84773558477462,2021,Hagg-Butcher,BUF,pairing,5on5,11,4962.0,47.0,0.37,0.41,0.42,33.89,1.77,1.97,7.88,1.05,20.23,16.11,1.74,1.76,1.74,35.0,14.0,17.0,66.0,1.0,0.0,0.0,6.0,1.0,16.0,25.0,34.0,48.0,7.0,17.0,25.0,14.0,6.0,10.0,41.0,8.0,0.0,0.88,0.89,0.0,0.0,1.0,0.0,65.3,49.0,48.39,3.0,0.4,0.0,0.0,2.16,2.15,2.12,49.12,2.96,2.87,12.1,1.52,27.35,21.2,2.87,2.95,2.85,47.0,21.0,28.0,96.0,2.0,5.0,0.0,8.0,2.0,23.0,28.0,45.0,66.0,8.0,21.0,43.0,31.0,10.0,12.0,57.0,9.0,2.0,1.4,1.03,0.53,0.0,2.0,0.0,95.62,68.0,67.01,6.0,0.58,0.71,0.71,2.84,2.84,2.79
847516384773538477996,2021,Motte-Lammikko-Chiasson,VAN,line,5on5,12,2817.0,97.0,0.42,0.46,0.47,18.48,1.23,1.06,4.79,0.59,10.8,7.54,1.21,1.22,1.2,20.0,6.0,11.0,37.0,2.0,2.0,1.0,6.0,0.0,7.0,9.0,18.0,24.0,2.0,4.0,26.0,39.0,0.0,7.0,23.0,1.0,2.0,0.49,0.11,0.64,1.0,0.0,1.0,36.76,26.0,26.13,7.0,0.22,0.64,0.64,0.81,0.8,0.78,21.18,1.7,1.37,4.98,0.67,11.67,8.61,1.69,1.73,1.72,23.0,6.0,14.0,43.0,1.0,1.0,0.0,8.0,0.0,6.0,13.0,22.0,28.0,1.0,2.0,16.0,33.0,8.0,1.0,20.0,9.0,0.0,0.53,1.18,0.0,0.0,1.0,0.0,42.72,29.0,28.82,0.0,0.28,0.1,0.1,1.89,1.92,1.91
847516384768718477450,2021,Pearson-Dickinson-Chiasson,VAN,line,5on5,5,939.0,70.0,0.59,0.59,0.58,9.6,0.71,0.7,2.33,0.32,6.03,3.92,0.69,0.69,0.67,9.0,5.0,6.0,20.0,0.0,1.0,0.0,2.0,0.0,7.0,4.0,9.0,14.0,0.0,0.0,10.0,5.0,1.0,2.0,11.0,3.0,0.0,0.33,0.37,0.0,0.0,0.0,0.0,19.63,14.0,13.81,2.0,0.15,0.14,0.14,0.71,0.69,0.69,7.28,0.48,0.55,2.05,0.29,3.69,2.94,0.48,0.49,0.49,6.0,4.0,4.0,14.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,10.0,0.0,0.0,7.0,10.0,1.0,2.0,9.0,1.0,0.0,0.32,0.16,0.0,0.0,0.0,0.0,13.74,10.0,9.72,2.0,0.11,0.04,0.04,0.55,0.56,0.56
847733084780438481004,2021,Kubalik-Slavin-Lafferty,CHI,line,5on5,1,718.0,1.0,0.67,0.65,0.58,5.59,0.49,0.44,1.32,0.15,2.64,1.97,0.49,0.52,0.52,6.0,1.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,7.0,0.0,0.0,7.0,5.0,0.0,3.0,4.0,3.0,0.0,0.1,0.39,0.0,0.0,0.0,0.0,13.98,7.0,7.56,2.0,0.09,0.0,0.0,0.58,0.62,0.62,3.42,0.24,0.28,0.73,0.11,2.2,1.44,0.24,0.22,0.22,3.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,5.0,1.0,1.0,2.0,4.0,1.0,0.0,0.07,0.17,0.0,0.0,0.0,0.0,6.63,5.0,4.75,2.0,0.06,0.0,0.0,0.3,0.28,0.28
847509884768978479366,2021,Bozak-Brown-Sundqvist,STL,line,5on5,2,901.0,8.0,0.51,0.52,0.55,8.6,0.3,0.42,2.38,0.31,4.47,4.11,0.29,0.32,0.32,6.0,6.0,1.0,13.0,0.0,1.0,0.0,2.0,0.0,5.0,4.0,6.0,12.0,1.0,2.0,6.0,4.0,1.0,1.0,11.0,1.0,0.0,0.21,0.09,0.0,0.0,0.0,0.0,14.05,12.0,12.97,1.0,0.09,0.03,0.03,0.36,0.39,0.38,6.75,0.29,0.45,1.79,0.24,4.22,3.01,0.29,0.27,0.27,6.0,4.0,2.0,12.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,5.0,9.0,0.0,0.0,9.0,8.0,2.0,0.0,9.0,1.0,0.0,0.16,0.14,0.0,1.0,0.0,0.0,11.13,10.0,9.34,0.0,0.09,0.0,0.0,0.38,0.36,0.35
